"","Neutrophil"
"LINC01724",0
"KCNT2",0.0914428572544022
"MIR4735",0
"CFH",0.164978617112062
"CFHR3",0
"CFHR1",0
"BX248415.1",0
"CFHR4",0.0329540036968141
"CFHR2",0
"AL139418.1",0
"CFHR5",0
"F13B",0.0377067918842906
"ASPM",0.049163529902079
"SEPT14P12",0
"ZBTB41",0.0842590755813214
"AL513325.1",0
"CRB1",0.0633789294246028
"MRPS21P3",0
"AL136322.1",0.0509331537941991
"DENND1B",0
"EEF1A1P32",0
"AL365258.2",0
"FAM204BP",0
"AL365258.1",0
"C1orf53",0
"LHX9",0.138267610999402
"NEK7",0.354276048424622
"PRR13P1",0
"ATP6V1G3",0
"AL157402.1",0
"PTPRC",3.55272587316099
"AL157402.2",0
"PEBP1P3",0
"MIR181A1HG",0
"MIR181B1",0
"MIR181A1",0
"AC096631.2",0
"AC096631.1",0
"LINC01222",0
"LINC01221",0
"AC099673.1",0
"RPL23AP16",0
"AC099335.1",0
"AL596266.1",0
"AL445687.1",0
"RNU6-778P",0
"AL445687.2",0
"RNU6-716P",0.0452068701291554
"RNU6-609P",0
"NR5A2",0
"RNU6-570P",0
"AC096633.1",0
"CCNQP1",0
"LINC00862",0.0822862691357838
"AC097065.2",0
"AC097065.1",0
"AC104461.1",0
"ZNF281",1.5705148199378
"AL359834.1",0
"KIF14",0
"DDX59",0.0841339919671953
"AL445483.1",0
"CAMSAP2",0.180613077433973
"RPL34P6",0
"GPR25",0
"INAVA",0.124062300037145
"MROH3P",0.0756862722310783
"RNU6-704P",0
"KIF21B",0.65855943011699
"AL358473.1",0.0379615622008344
"AL358473.2",0.0222202964638477
"CACNA1S",0.0639733617739843
"ASCL5",0
"TMEM9",0.145222176052627
"IGFN1",0.0541643614851293
"AC103925.1",0.0652361835028146
"PKP1",0
"TNNT2",0.059481078909419
"LAD1",0
"AC119427.1",0
"TNNI1",0.0396900144759023
"AC096677.3",0
"AC096677.2",0
"PHLDA3",0.0308570341438473
"CSRP1",0.107614349538181
"AC096677.1",0.0547693346501271
"RPS10P7",0.0730834119696636
"NAV1",0.0265485436126185
"AC092800.1",0.0317676728576387
"IPO9-AS1",0
"MIR5191",0
"AL645504.1",0.0517008312374151
"RNU6-501P",0
"MIR1231",0
"IPO9",0.240003436196346
"MIR6739",0
"SHISA4",0
"AL513217.1",0
"LMOD1",0
"TIMM17A",0
"RPL10P4",0
"RNPEP",0.429126259814737
"ELF3-AS1",0.0433804458833497
"MIR6740",0
"ELF3",0
"AL691482.3",0
"AL691482.1",0
"AL691482.2",0
"CRIP1P3",0
"GPR37L1",0.0363580501324079
"ARL8A",0.170846265203544
"PTPN7",0.41302410854117
"PTPRVP",0.0409072346538232
"LGR6",0.0410035342629481
"UBE2T",0
"PPP1R12B",1.15618748465557
"CYCSP4",0
"RNU6-89P",0.0260767084326548
"AC099336.1",0.0967295742687328
"AC099336.2",0
"SYT2",0.0779424180601819
"AC104463.2",0.112669343643546
"AC104463.1",0
"KDM5B",1.00693644727403
"AC098934.3",0
"SLC25A39P1",0
"AC098934.4",0.0373144949551451
"PCAT6",0
"MGAT4EP",0
"AC098934.1",0
"AC098934.2",0.0882767099192254
"RABIF",0.170467847126563
"KLHL12",0
"HNRNPA1P59",0
"ADIPOR1",1.29841798660759
"CYB5R1",0.38916060587538
"AC096632.2",0
"AC096632.1",0
"TMEM183A",0.215812923907585
"PPFIA4",0.179687177564138
"MYOG",0.0361501035221567
"ADORA1",0
"AC105940.2",0
"AC105940.1",0
"MYBPH",0.118552756525782
"CHI3L1",1.22422825978198
"CHIT1",0.158238639421858
"NPM1P40",0.0180394207785312
"LINC01353",0.0556530266603865
"LINC01136",0.222302514532939
"BTG2",3.20116133331703
"RNU6-487P",0
"FMOD",0
"AL359837.1",0
"LARP7P1",0
"PRELP",0.0212310198374545
"OPTC",0
"ATP2B4",0.648154976126486
"AL513343.1",0.0546007519946608
"SNORA77",0
"LAX1",0
"ZC3H11A",0.0465725981669737
"ZBED6",0
"AC114402.2",0
"AC114402.1",0
"SNRPE",0.0322859407705699
"KRT8P29",0
"HSPE1P6",0
"CBX1P3",0
"LINC00303",0
"SOX13",0.0297833713891676
"AL592146.1",0
"ETNK2",0
"ERLNC1",0
"REN",0.0520905486640707
"AL592114.2",0
"KISS1",0
"GOLT1A",0.0467404344083247
"PLEKHA6",0.0796228436938922
"AL592114.3",0
"AL592114.1",0
"LINC00628",0
"AL606489.1",0
"AL606489.2",0.0791269833721671
"PPP1R15B",0.170858955862381
"PIK3C2B",0.0348858927048469
"MDM4",1.44482857256353
"AL512306.1",0
"RNA5SP74",0
"AL512306.3",0.0524529731415833
"LRRN2",0
"AL512306.2",0
"AL161793.1",0
"RNA5SP75",0
"NFASC",0.0297833713891676
"AL391822.1",0
"CNTN2",0.0535578410895317
"TMEM81",0.160357447103763
"RBBP5",0.256705429799231
"AL583832.1",0
"AC093422.3",0
"DSTYK",0.409267533067297
"AC093422.1",0
"TMCC2",0.071708869060105
"AC093422.2",0
"NUAK2",0.717316250729771
"KLHDC8A",0.0876836680587224
"SNRPGP10",0.0297833713891676
"LEMD1-AS1",0
"LEMD1",0
"BLACAT1",0
"MIR135B",0
"AC098936.1",0.0378143162697706
"CDK18",0.0607149887298625
"RNU2-19P",0
"MFSD4A",0
"RNU6-418P",0
"ELK4",0.0505978795276814
"AC096533.1",0
"SLC45A3",0
"NUCKS1",0.351460211173971
"RF00139",0
"RAB29",0.182768083479772
"AC119673.1",0
"SLC41A1",0.046096674149897
"PM20D1",0.0222202964638477
"SLC26A9",0.140730086377157
"AL713965.1",0
"RAB7B",0.054161330086779
"CTSE",0.162690247531071
"BX571818.1",0
"RHEX",0
"RF00271",0
"AVPR1B",0
"AC244035.1",0
"RPL22P4",0
"AC244035.2",0
"FAM72A",0
"SRGAP2",0.549775008610726
"AC244023.1",0
"IKBKE",0
"MIR6769B",0
"C1orf147",0
"AC244034.2",0
"RASSF5",1.22790295788121
"AC244034.1",0
"AC244034.3",0.0324595010490504
"EIF2D",0.168067674865758
"AL591846.2",0
"DYRK3",0
"MAPKAPK2",1.54214398144342
"AL591846.1",0.0481254779080518
"IL10",0
"IL19",0.0403906449066282
"IL20",0
"IL24",0.0579401196926852
"FCMR",0.0515665080824712
"AC098935.2",0
"AC098935.1",0
"PIGR",0.30945843693608
"FCAMR",0
"C1orf116",0
"PFKFB2",1.08440400716008
"YOD1",0.442863186478261
"C4BPB",0
"C4BPA",0.148169626995655
"AL445493.3",0
"AL445493.1",0
"C4BPAP1",0
"AL445493.2",0
"C4BPAP2",0.0395094626670721
"AL596218.1",0
"CD55",3.16580680905654
"AL391597.1",0
"CR2",0
"CR1",1.98481084001643
"AL137789.1",0.0379643254984543
"CR1L",0.0473747842220545
"CD46P1",0
"CDCA4P3",0
"RNA5SP534",0
"AL137789.2",0
"CD46",1.29967654825277
"CDCA4P4",0
"MIR29B2CHG",1.04239707149664
"MIR29C",0
"MIR29B2",0
"CD34",0.068060322230679
"AL356275.2",0
"AL356275.1",0.0548586441858281
"PLXNA2",0.299766332597602
"AL606753.1",0
"LINC01735",0
"AC099793.1",0
"RPS26P13",0
"LINC01717",0
"LINC01774",0.0450896196446977
"AC104465.1",0
"AC092810.3",0
"AC092810.2",0
"AC092810.1",0
"ATP5MC2P1",0
"LINC01696",0
"LINC01698",0
"MIR205HG",0
"MIR205",0
"AL023754.1",0.0509331537941991
"CAMK1G",0.0304790749548848
"LAMB3",0.248274227956216
"MIR4260",0
"AL031316.1",0.223602976729977
"G0S2",4.7216238390442
"HSD11B1",0
"ADORA2BP1",0
"TRAF3IP3",0.234766127228115
"C1orf74",0.0270310656753919
"IRF6",0.189624899867392
"UTP25",0.0477505167115174
"SYT14",0.0954966987780016
"SERTAD4-AS1",0
"SERTAD4",0
"ST13P19",0
"AL035414.1",0
"HHAT",0
"RNU5A-8P",0
"AL034351.1",0
"KCNH1",0.0532347290398601
"AC096636.1",0
"AL590132.1",0.0373144949551451
"IPO8P1",0.0412667709746872
"AC092017.3",0
"AC092017.4",0
"KCNH1-IT1",0
"AC092017.2",0
"AC092017.1",0
"RCOR3",0.582485615885184
"TRAF5",0.0346062955915656
"LINC00467",0.0622990284935166
"SNX25P1",0.0320081302074959
"ARPC3P2",0.0126644427938789
"RD3",0.0843598136987678
"AC105275.1",0
"SLC30A1",0.0818007300289947
"AC105275.2",0
"AL356310.1",0.0427322685342642
"LINC01693",0
"NEK2",0.0908979172856713
"FDPSP8",0
"AC096637.2",0
"AC096637.1",0
"LPGAT1",0.555456949552765
"RN7SL344P",0
"AL445488.1",0.0265485436126185
"AC092814.1",0
"INTS7",0
"DTL",0
"RPL21P28",0.0918429939947538
"MIR3122",0
"RN7SKP98",0
"AL606468.1",0
"AL451060.1",0.0455924337439439
"PPP2R5A",1.46487171889902
"AL360091.2",0.0679732098330999
"AL360091.3",0
"RPL23AP18",0
"SNORA16B",0
"AL360091.1",0
"TMEM206",0.0809661337756938
"NENF",0.248285243754449
"AC092803.1",0
"LINC01740",0
"AC092803.2",0
"ATF3",0
"AL590648.2",0
"FAM71A",0
"AL590648.1",0
"AL590648.3",0
"BATF3",0.0258227171445687
"NSL1",0.145160467899782
"TATDN3",0
"AC104333.3",0
"SPATA45",0
"FLVCR1-DT",0
"AC104333.1",0
"AC104333.2",0
"FLVCR1",0.213827997484307
"AC104333.4",0
"VASH2",0.0874927609320764
"ANGEL2",0.071300472272024
"RPS6KC1",0.132601098162403
"RPL31P13",0
"AL592402.1",0.0450896196446977
"AC096639.1",0
"PROX1-AS1",0.158513707812852
"LINC00538",0
"PROX1",0.0637005218341112
"AC011700.1",0.0967559064760882
"AL606537.1",0.0484851954628528
"AL592287.1",0
"SMYD2",0
"AL929236.1",0
"PTPN14",0.0706919200965335
"AL445305.1",0
"KRT18P12",0
"CENPF",0.05338457223082
"ABHD17AP3",0.0265449334685843
"UBE2V1P13",0
"GAPDHP24",0
"AC099563.1",0
"KCNK2",0
"VDAC1P10",0.0364706870760148
"AL450990.1",0.0213047027859622
"KCTD3",0
"USH2A",0.105839714490602
"RF00108",0
"AL358452.1",0
"AC093581.1",0
"AC138024.1",0.0171350990511154
"MRPS18BP1",0
"ESRRG",0.153697135162149
"GPATCH2",0.0658597174103896
"SPATA17",0.0531364618640311
"SPATA17-AS1",0
"UBBP2",0.0239498632829407
"LINC00210",0
"AL355526.1",0
"LINC01653",0
"RNU1-141P",0
"RRP15",0.109445502339216
"AC096638.2",0
"AC096638.1",0
"TGFB2-AS1",0
"TGFB2",0.0180394207785312
"TGFB2-OT1",0
"C1orf143",0
"NXNP1",0
"LINC01710",0
"LYPLAL1-DT",0
"LYPLAL1",0.0208444804453415
"RIMKLBP2",0
"AL360093.1",0
"AC096642.1",0.0189194756997514
"AL513283.1",0
"AL356364.1",0
"ZC3H11B",0
"SLC30A10",0.073304226864283
"RNA5SP76",0
"EPRS",0.166571047414364
"BPNT1",0.0916283774627419
"IARS2",0.115358694806141
"MIR215",0
"MIR194-1",0
"RPS15AP12",0
"RAB3GAP2",0.413719599694286
"MIR664A",0
"SNORA36B",0
"AL445435.1",0
"KF455155.1",0
"MORF4L1P1",0.0234303986696053
"AURKAP1",0
"XRCC6P3",0.050051871746669
"AL451081.2",0.096603946538419
"AL451081.1",0
"AC096644.4",0
"AC096644.3",0
"AC096644.2",0
"PRELID3BP1",0
"AC096644.1",0
"MARK1",0
"RN7SL464P",0
"HDAC1P2",0
"C1orf115",0
"MARC2",0.0299886314134123
"MARC1",0.3455239884828
"RNU6ATAC35P",0
"AL445423.1",0
"LINC01352",0
"HLX-AS1",0
"HLX",1.24220810714003
"AL445466.1",0
"C1orf140",0.0574459503967161
"AL360013.2",0
"AL360013.1",0
"DUSP10",0
"LINC01655",0.0494841454372438
"RNU6-403P",0
"LINC02257",0
"LINC02474",0
"LINC01705",0
"AL356108.1",0
"QRSL1P2",0
"AL513314.1",0
"CICP13",0.0544091876823957
"AL513314.2",0.0900183884770712
"RNU6-791P",0
"AL592148.2",0
"HHIPL2",0
"TAF1A",0
"TAF1A-AS1",0.0308570341438473
"MIA3",0.100972787740015
"AL592148.1",0
"AL592148.3",0.0239498632829407
"AIDA",0.161756671420323
"BROX",0.398133029431335
"FAM177B",0.294219780146041
"AL392172.1",0
"AC093152.1",0
"DISP1",0
"NDUFB1P2",0
"TLR5",0.189288493235354
"AL359979.2",0
"AL359979.1",0
"SUSD4",0.0573169548291098
"RNU4-57P",0
"CCDC185",0
"CAPN8",0.194368752624725
"SNRPEP10",0
"RNU6-1248P",0
"CAPN2",0.0882367589643805
"TP53BP2",0.0942120224221144
"PHBP11",0
"ACTBP11",0
"CICP5",0
"GTF2IP20",0.274455871962476
"RNU6-1319P",0
"AC138393.1",0.0755176020159524
"AC138393.3",0.0554612288084583
"AC138393.2",0
"RN7SKP49",0
"FBXO28",0.0764437748686379
"AC092809.3",0.0174918595925034
"DEGS1",0.262742129393538
"AC092809.2",0.0145101355103061
"AC092809.4",0.0530613264195423
"NVL",0.0566421683953729
"MIR320B2",0
"AC092809.1",0.0377067918842906
"RNU6-1008P",0.0439892072025874
"CNIH4",0.288710771427765
"WDR26",0.734599205064573
"MIR4742",0
"CNIH3",0
"AKR1B1P1",0
"AC096537.1",0
"AC096537.2",0
"AL596330.1",0
"AL391811.1",0
"DNAH14",0.237151949055248
"LBR",2.04121442716655
"AC092811.1",0
"AC092811.2",0
"ENAH",0.127048214498047
"AC099066.2",0
"AC099066.1",0
"RNU6-1304P",0
"SRP9",0.201954219936801
"AC099066.3",0
"EPHX1",0.0421247997123423
"AL591895.1",0
"TMEM63A",0.357684267312179
"LEFTY1",0
"AL117348.2",0
"PYCR2",0.0279172611050062
"MIR6741",0
"AL117348.1",0
"LEFTY2",0
"NDUFA3P3",0
"SDE2",0.337615045731444
"AL512343.2",0
"H3F3A",3.56333182314991
"LINC01703",0
"AL512343.1",0.0239498632829407
"ACBD3",0.363792501495743
"ACBD3-AS1",0
"AL592045.1",0
"MIXL1",0
"LIN9",0.0389805765893065
"YBX1P9",0
"AL359742.1",0
"PARP1",0.129920713993418
"AL359704.2",0
"AL359704.1",0
"RN7SKP165",0
"CDKN2AIPNLP1",0
"STUM",0
"ITPKB",0.263452068854474
"ITPKB-IT1",0.0820939558697489
"ITPKB-AS1",0
"RPS27P5",0
"PSEN2",0
"COQ8A",0.0443756881801688
"AL353689.1",0
"CDC42BPA",0.095566159036687
"AL353689.2",0
"AL451047.1",0
"AL627308.1",0
"AL627308.2",0
"LINC01641",0
"NUCKS1P1",0
"AL606462.1",0
"BTF3P9",0
"AL451054.2",0
"AL451054.3",0
"TUBB8P10",0
"TUBB8P9",0
"AL451054.1",0
"RNA5SP77",0
"ZNF678",0.151075135831978
"AL592310.1",0.0818237344578048
"ZNF847P",0
"SNAP47",0.0550339845373459
"JMJD4",0
"SNAP47-AS1",0
"PRSS38",0
"WNT9A",0.0429196802871379
"MIR5008",0
"CICP26",0
"SEPT14P17",0
"WNT3A",0
"AL136379.1",0.0418191663052387
"ARF1",2.55904325553514
"MIR3620",0
"C1orf35",0.194262575683742
"MRPL55",0.192958232179441
"FAM96AP2",0
"AL359510.2",0
"AL359510.1",0
"GUK1",0.96666147123577
"GJC2",0
"IBA57-DT",0
"IBA57",0.131739661044005
"OBSCN-AS1",0.0976600748542425
"OBSCN",0.222014869556613
"AL353593.1",0.0405531065918158
"AL353593.2",0
"AL353593.3",0
"AL670729.3",0.0481254779080518
"TRIM11",0.325381101298264
"AL670729.2",0
"MIR6742",0
"AL670729.1",0
"TRIM17",0.0521779502474735
"HIST3H3",0
"RPL23AP15",0
"HIST3H2A",0
"HIST3H2BB",0
"MIR4666A",0
"HIST3H2BA",0
"AL139288.1",0
"RNF187",0
"BTNL10",0
"RNA5SP19",0
"RNA5SP162",0
"RNA5S1",0
"RNA5S2",0
"RNA5S3",0
"RNA5S4",0
"RNA5S5",0
"RNA5S6",0
"RNA5S7",0
"RNA5S8",0
"RNA5S9",0
"RNA5S10",0
"RNA5S11",0
"RNA5S12",0
"RNA5S13",0
"RNA5S14",0
"RNA5S15",0
"RNA5S16",0
"RNA5S17",0
"RNA5SP18",0
"DUSP5P1",0
"FTH1P2",0.0469114969788913
"RHOU",0
"AL078624.2",0
"AL078624.1",0
"AL137793.2",0
"ISCA1P2",0
"AL137793.1",0
"AL162595.2",0.0349705262530797
"TMEM78",0
"AL162595.1",0
"RAB4A",0
"SPHAR",0
"AL117350.1",0
"CCSAP",0.206326748164645
"RNU6-180P",0
"RN7SKP276",0
"AL160004.2",0
"ACTA1",0
"NUP133",0.0554159995176695
"AL160004.1",0
"AL121990.1",0
"ABCB10",0
"RNU4-21P",0.0455255843792442
"RNA5SP78",0
"HMGN2P19",0
"TAF5L",0
"URB2",0
"AL354983.1",0
"HMGB1P26",0
"LINC01682",0
"LINC01736",0
"GALNT2",0.185179074844351
"AL136988.2",0
"AL136988.1",0
"PGBD5",0.0748207745973728
"AL133516.1",0
"LINC01737",0
"AL158214.1",0
"COG2",0.0212310198374545
"AGT",0
"AL512328.1",0
"CAPN9",0.0444928808426892
"RNA5SP79",0
"AL118511.2",0
"C1orf198",0.154343704613499
"AL118511.1",0
"RN7SL837P",0
"TTC13",0
"ARV1",0.086572348368908
"FAM89A",0
"MIR1182",0
"AL732414.1",0
"AL109810.1",0
"TRIM67",0.0545603603808835
"AL109810.2",0
"C1orf131",0.109096987727548
"GNPAT",0.0801757375617897
"RNA5SP80",0
"EXOC8",0.353106495842265
"SPRTN",0.0881874974030813
"EGLN1",0.337113295937486
"SNRPD2P2",0
"AL445524.1",0.461787590057524
"TSNAX",0.427226459623679
"TSNAX-DISC1",0
"LINC00582",0.0481254779080518
"DISC1",0.121685082496335
"RNU5A-5P",0
"RF02102",0
"DISC1-IT1",0
"AL353052.1",0
"AL353052.2",0
"BX323014.1",0
"RN7SL299P",0
"SIPA1L2",1.10513307705757
"RNU6-1211P",0
"LINC01745",0
"LINC01744",0
"MAP10",0
"RNU1-74P",0
"AL122003.1",0
"NTPCR",0.0473466162272572
"PCNX2",0.0539779291859804
"RPS7P3",0
"AL133380.1",0
"MAP3K21",0
"RNU4-77P",0
"KCNK1",0.15347559971805
"MIR4427",0
"AL663058.1",0
"SLC35F3",0
"RAC1P7",0
"AL122008.3",0
"AL122008.1",0
"AL122008.4",0
"AL122008.2",0
"MIR4671",0
"AL355472.2",0
"AL355472.3",0
"AL355472.4",0
"AL355472.1",0
"COA6",0.0208444804453415
"TARBP1",0.0478637192874
"LINC01354",0.0327511202724671
"AL161640.1",0
"RF00096",0
"IRF2BP2",0.199789458356419
"AL160408.2",0
"LINC00184",0
"AL160408.5",0.0424157348812077
"AL160408.1",0
"AL160408.4",0
"AL160408.3",0
"AL160408.6",0
"LINC01132",0.0414176230377567
"AL360294.1",0
"RNY4P16",0
"RN7SL668P",0
"AL391832.1",0.0646202836057021
"AL391832.2",0.249576773530509
"AL391832.3",0.176738824798516
"LINC01348",0
"AL732292.1",0
"AL732292.2",0
"TOMM20",0.196054529029661
"SNORA14B",0
"RBM34",0.08969567862487
"ARID4B",1.04113777527088
"MIR4753",0
"RPL23AP23",0
"GGPS1",0
"TBCE",0
"AL391994.1",0
"AL357556.1",0
"AL357556.4",0
"RPS21P1",0
"B3GALNT2",0
"MTCYBP14",0
"MTND6P14",0
"MTND5P19",0
"MTND4P10",0
"MTND4LP21",0
"MTND3P8",0
"MTCO3P46",0
"GNG4",0
"FO393422.1",0
"AL583844.1",0
"LYST",2.74141781913373
"LDHAP2",0
"LYST-AS1",0
"MIR1537",0
"RNU6-968P",0
"AL139161.2",0
"AL139161.1",0.0363580501324079
"NID1",0.0158660943648203
"AL122018.1",0
"GPR137B",0.0421297409417584
"ERO1B",0.0999934798239827
"RNU2-70P",0
"AL450309.1",0
"EDARADD",0
"ENO1P1",0
"LGALS8",0.283040315807543
"LGALS8-AS1",0.0270310656753919
"AL359921.2",0.100277568459965
"AL359921.1",0
"HEATR1",0.0712060934639418
"ACTN2",0
"MTR",0
"RPSAP21",0
"RPL35P1",0
"MT1HL1",0
"RYR2",0.192425731985
"RN7SKP195",0
"MIR4428",0
"AL359924.1",0.0265485436126185
"ZP4",0.055948678348641
"AL590396.1",0
"AL590396.3",0
"AL590396.2",0
"AL590396.4",0
"MTRNR2L11",0
"MTCYBP15",0
"MTND6P15",0
"MTND5P18",0
"YWHAQP9",0
"AL356010.1",0
"AL356010.2",0
"RNU6-725P",0
"LINC01139",0.0826327430985638
"AL359551.1",0
"KRT18P32",0
"MIPEPP2",0
"AL590135.1",0.0213047027859622
"AC093426.1",0
"CHRM3",0.0359720575537439
"CHRM3-AS2",0.0582998190178819
"CHRM3-AS1",0
"AL356361.2",0
"AL356361.1",0
"RPS7P5",0
"FMN2",0.147153315850558
"AL359918.1",0
"ADH5P3",0
"AL359918.2",0
"AL590490.1",0
"GREM2",0
"AL358176.1",0
"AL358176.2",0
"AL358176.4",0.0304790749548848
"AL358176.3",0
"RNU5F-8P",0
"AL358176.5",0
"AL365184.2",0
"AL365184.1",0
"THAP12P8",0
"RGS7",0
"RFKP1",0
"HNRNPA1P42",0
"AL590682.1",0
"MIR3123",0
"AL592076.1",0
"AL359764.1",0
"FH",0.0528120282743223
"KMO",0
"OPN3",0
"CHML",0.0252316637805507
"WDR64",0
"AL365366.1",0
"EXO1",0
"RPL23AP20",0
"BECN2",0.0537466647898994
"CFL1P4",0
"MAP1LC3C",0
"TUBB8P6",0
"BX571673.1",0
"PLD5",0.106880219173508
"AL591686.2",0
"RN7SKP12",0
"AL591686.1",0.0378143162697706
"AL360271.2",0
"RPL10AP5",0
"AL360271.1",0.0252316637805507
"AC099785.1",0
"RSL24D1P4",0
"AL445675.1",0.0348858927048469
"AL445675.2",0
"AL603825.1",0
"AL606534.3",0
"SEPT14P21",0
"AL606534.5",0
"AL606534.4",0
"LINC01347",0
"RNU6-747P",0
"CEP170",0
"AL606534.1",0
"AL606534.2",0
"SDCCAG8",0.071811372497371
"FCF1P7",0
"MIR4677",0
"AKT3",0
"AL591721.1",0
"FABP7P1",0
"AL662889.1",0
"AKT3-IT1",0
"AL591885.1",0
"ZBTB18",0.547262115167458
"AL590483.3",0
"AL590483.1",0
"RN7SL148P",0
"AL590483.2",0
"C1orf100",0
"AL645465.1",0
"TGIF2P1",0
"ADSS",0.186922094197708
"CATSPERE",0
"CYCSP5",0
"DESI2",0.0438864662801168
"AL451007.1",0.0497935501923673
"AL451007.3",0
"AL451007.2",0
"COX20",0
"HNRNPU",1.53883607993977
"BX323046.1",0
"RN7SKP55",0
"RNU6-947P",0
"AL356512.1",0
"EFCAB2",0.080895533128296
"RNU6-1089P",0
"RNU6-999P",0
"AL589763.1",0
"RNU1-132P",0
"KIF26B",0
"KIF26B-AS1",0
"DNAJC19P8",0
"AC104462.2",0
"AC104462.1",0
"SMYD3",0.144064751036414
"AC118555.1",0
"AC092801.1",0
"CHCHD4P5",0
"RNU6-1283P",0
"SMYD3-IT1",0
"AL356583.1",0
"LINC01743",0
"AL356583.3",0
"AL356583.2",0
"TFB2M",0
"CNST",0.0476640353815337
"AL591623.1",0
"AL591623.2",0
"AL591848.3",0.0582960249069777
"AL591848.2",0
"SCCPDH",0.0883056965586295
"AL591848.1",0
"KIF28P",0
"AL591848.4",0
"LINC01341",0
"AC113174.1",0
"AHCTF1",0.670563027843228
"ZNF695",0
"ZNF670-ZNF695",0
"AL512637.2",0
"ZNF670",0.0580641461618613
"AL512637.1",0
"AL627095.1",0
"ZNF669",0.0272046239861665
"C1orf229",0.0419043303553539
"FGFR3P6",0
"ZNF124",0
"AL390728.3",0
"AL390728.2",0
"AL390728.6",0.041269328684021
"AL390728.4",0.1413130357571
"MIR3916",0
"RNA5SP82",0
"AL390728.5",0
"AL390728.1",0
"VN1R17P",0
"VN1R5",0
"ZNF496",0.102028167855074
"NLRP3",0.155219062994616
"OR2B11",0
"OR2W5",0
"GCSAML",0
"OR2C3",0
"GCSAML-AS1",0
"AL606804.1",0
"OR2G2",0
"OR2G3",0
"OR14L1P",0
"AL390860.1",0.0249897006612269
"OR3D1P",0
"OR13G1",0
"OR6F1",0
"AC118470.1",0
"OR14A2",0
"OR14K1",0
"OR1C1",0
"OR9H1P",0.0359720575537439
"OR14A16",0
"HSD17B7P1",0
"OR6R1P",0
"OR11L1",0
"TRIM58",0
"OR2W3",0
"OR2T8",0.0517020943712191
"OR2AJ1",0.0400108819310236
"CLK3P2",0
"OR2X1P",0
"OR2L8",0
"OR2AK2",0
"OR2L9P",0
"OR2L1P",0
"OR2L6P",0
"OR2L5",0
"OR2L2",0
"OR2L3",0
"OR2T32P",0
"OR2L13",0.0260355150342514
"OR2M1P",0
"OR2M5",0.0432354201358682
"OR2M2",0
"OR2M3",0
"OR2M4",0.0313086051103981
"OR2T33",0
"OR2T12",0.0226114697738932
"OR2M7",0.0397286360514782
"OR14C36",0
"OR2T4",0
"OR2T6",0
"OR2T1",0
"OR2T7",0
"OR2T2",0
"OR2T3",0
"AC138089.1",0
"OR2T5",0
"OR2AS2P",0
"OR2G6",0.0213047027859622
"AC098483.1",0
"OR2AS1P",0.0329540036968141
"OR2T29",0
"OR2T34",0.0255821392982268
"OR2T10",0
"AC098483.2",0
"OR2T11",0
"OR2T35",0
"OR2T27",0
"OR14I1",0
"CR589904.1",0.0359720575537439
"CR589904.2",0
"LYPD8",0.17181849453555
"AHCYP8",0
"DPY19L4P1",0
"SH3BP5L",0.299667753876487
"MIR3124",0
"ZNF672",0.289154020869914
"ZNF692",0.193471339120066
"AL672291.1",0
"PGBD2",0
"RNU6-1205P",0
"RPL23AP25",0.106015522279006
"FAM110C",0
"AC079779.1",0.0436799810335082
"SH3YL1",0.124632171285796
"ACP1",0.155777694881503
"ALKAL2",0
"AC079779.2",0
"AC079779.3",0
"AC079779.4",0
"LINC01865",0
"AC105393.2",0
"AC105393.1",0.104916596088059
"LINC01874",0
"AC093326.2",0.069789898248815
"LINC01875",0
"AC093326.1",0
"TMEM18",0.053888591667432
"AC092159.2",0
"AC092159.4",0
"AC092159.3",0
"AC092159.1",0
"LINC01115",0
"AC116609.2",0
"AC116609.1",0
"LINC01939",0
"AC113607.1",0
"AC116614.1",0
"SNTG2",0.0556730261852922
"AC114808.1",0.0469492785336562
"AC114808.2",0
"AC108462.1",0
"AC105450.1",0
"TPO",0.0427322685342642
"AC141930.1",0
"AC141930.2",0
"AC144450.1",0
"PXDN",0.0821550965019131
"MYT1L",0.0299886314134123
"AC093390.2",0
"AC093390.1",0
"MYT1L-AS1",0.0364706870760148
"AC018685.2",0
"AC018685.1",0
"AC011995.2",0
"AC011995.1",0
"LINC01250",0
"AC019118.2",0
"AC019118.1",0
"EIPR1",0.0901068482981924
"EIPR1-IT1",0.0384863062988656
"TRAPPC12",0
"TRAPPC12-AS1",0
"AC114810.1",0
"ADI1",0.0234437885346858
"AC231981.1",0
"AC108488.1",0
"AC108488.2",0
"RNASEH1",0
"RNASEH1-AS1",0
"RPS7",0.703000256131916
"COLEC11",0.0255821392982268
"AC010907.2",0
"TMSB4XP2",0.0419043303553539
"ALLC",0
"GAPDHP48",0.0414335179707753
"AC010907.1",0
"DCDC2C",0
"LINC01304",0
"AC012445.1",0
"NPM1P48",0
"LINC01249",0.0432960457101293
"RNU6-649P",0
"AC073143.1",0
"AC107057.1",0
"LINC01248",0
"AC108025.1",0
"SOX11",0.0245158214062876
"AC108025.2",0
"AC010729.1",0.0373144949551451
"LINC01810",0
"LINC01105",0
"MIR7158",0
"AC017053.1",0.105218496171201
"LINC01247",0.0465894654083468
"PIK3CDP1",0
"LINC01824",0
"MIR7515HG",0.0348858927048469
"MIR7515",0
"LINC00487",0.0565688773702522
